Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos tarifarios
enero 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,I,1.4791
enero 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,P,1.7090
enero 2020,GDMTO,Generacion,$/kWh,Energia,Bajio,NA,1.1829
enero 2020,RAMT,Generacion,$/kWh,Energia,Bajio,NA,0.6392
enero 2020,DIST,Generacion,$/kWh,Energia,Bajio,B,0.7934
enero 2020,DIST,Generacion,$/kWh,Energia,Bajio,I,1.4058
enero 2020,DIST,Generacion,$/kWh,Energia,Bajio,P,1.6994
enero 2020,DIST,Generacion,$/kWh,Energia,Bajio,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Bajio,B,0.6812
enero 2020,DIT,Generacion,$/kWh,Energia,Bajio,I,1.3317
enero 2020,DIT,Generacion,$/kWh,Energia,Bajio,P,1.4811
enero 2020,DIT,Generacion,$/kWh,Energia,Bajio,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6648
enero 2020,DB2,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6656
enero 2020,PDBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.2562
enero 2020,GDBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.1057
enero 2020,RABT,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6578
enero 2020,APBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.1707
enero 2020,APMT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0342
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,B,0.7560
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,I,1.4814
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,P,1.6900
enero 2020,GDMTO,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0575
enero 2020,RAMT,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6381
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,B,0.7593
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,I,1.3510
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,P,1.6208
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,B,0.7147
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,I,1.3333
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,P,1.5061
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6858
enero 2020,DB2,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6880
enero 2020,PDBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2519
enero 2020,GDBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.3120
enero 2020,RABT,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6704
enero 2020,APBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2611
enero 2020,APMT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.0312
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,B,0.7537
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,I,1.4821
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,P,1.6949
enero 2020,GDMTO,Generacion,$/kWh,Energia,Centro Oriente,NA,1.1657
enero 2020,RAMT,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6372
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,B,0.7452
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,I,1.3867
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,P,1.5858
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,B,0.7583
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,I,1.3538
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,P,1.6156
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Centro Sur,NA,0.6987
enero 2020,DB2,Generacion,$/kWh,Energia,Centro Sur,NA,0.6901
enero 2020,PDBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.1714
enero 2020,GDBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.1864
enero 2020,RABT,Generacion,$/kWh,Energia,Centro Sur,NA,0.6888
enero 2020,APBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.3860
enero 2020,APMT,Generacion,$/kWh,Energia,Centro Sur,NA,0.8075
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,B,0.6793
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,I,1.3306
enero 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,P,1.5286
enero 2020,GDMTO,Generacion,$/kWh,Energia,Centro Sur,NA,0.9431
enero 2020,RAMT,Generacion,$/kWh,Energia,Centro Sur,NA,0.6426
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,B,0.7839
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,I,1.4041
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,P,1.6691
enero 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,B,0.8155
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,I,1.4570
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,P,1.7233
enero 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6535
enero 2020,DB2,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6566
enero 2020,PDBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.4214
enero 2020,GDBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.2964
enero 2020,RABT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6526
enero 2020,APBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.1181
enero 2020,APMT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.9555
enero 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,B,0.7099
enero 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,I,1.3189
enero 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,P,1.5556
enero 2020,GDMTO,Generacion,$/kWh,Energia,Golfo Centro,NA,1.0224
enero 2020,RAMT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6292
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,B,0.7336
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,I,1.2821
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,P,1.4690
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,B,0.7760
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,I,1.4398
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,P,1.5773
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6395
enero 2020,DB2,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6395
enero 2020,PDBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.2537
enero 2020,GDBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.0477
enero 2020,RABT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6386
enero 2020,APBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.0466
enero 2020,APMT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.8365
enero 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,B,0.7283
enero 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,I,1.2252
enero 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,P,1.3442
enero 2020,GDMTO,Generacion,$/kWh,Energia,Golfo Norte,NA,0.9437
enero 2020,RAMT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6084
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,B,0.7067
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,I,1.2059
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,P,1.3234
enero 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,B,0.6337
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,I,1.1684
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,P,1.2313
enero 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Jalisco,NA,0.6860
enero 2020,DB2,Generacion,$/kWh,Energia,Jalisco,NA,0.6877
enero 2020,PDBT,Generacion,$/kWh,Energia,Jalisco,NA,1.5415
enero 2020,GDBT,Generacion,$/kWh,Energia,Jalisco,NA,1.1465
enero 2020,RABT,Generacion,$/kWh,Energia,Jalisco,NA,0.6763
enero 2020,APBT,Generacion,$/kWh,Energia,Jalisco,NA,1.2965
enero 2020,APMT,Generacion,$/kWh,Energia,Jalisco,NA,1.0440
enero 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,B,0.7219
enero 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,I,1.4229
enero 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,P,1.6225
enero 2020,GDMTO,Generacion,$/kWh,Energia,Jalisco,NA,1.0744
enero 2020,RAMT,Generacion,$/kWh,Energia,Jalisco,NA,0.6401
enero 2020,DIST,Generacion,$/kWh,Energia,Jalisco,B,0.7771
enero 2020,DIST,Generacion,$/kWh,Energia,Jalisco,I,1.3875
enero 2020,DIST,Generacion,$/kWh,Energia,Jalisco,P,1.6705
enero 2020,DIST,Generacion,$/kWh,Energia,Jalisco,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Jalisco,B,0.6943
enero 2020,DIT,Generacion,$/kWh,Energia,Jalisco,I,1.3367
enero 2020,DIT,Generacion,$/kWh,Energia,Jalisco,P,1.5294
enero 2020,DIT,Generacion,$/kWh,Energia,Jalisco,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Noroeste,NA,0.6245
enero 2020,DB2,Generacion,$/kWh,Energia,Noroeste,NA,0.6243
enero 2020,PDBT,Generacion,$/kWh,Energia,Noroeste,NA,1.2195
enero 2020,GDBT,Generacion,$/kWh,Energia,Noroeste,NA,1.1714
enero 2020,RABT,Generacion,$/kWh,Energia,Noroeste,NA,0.6216
enero 2020,APBT,Generacion,$/kWh,Energia,Noroeste,NA,1.0339
enero 2020,APMT,Generacion,$/kWh,Energia,Noroeste,NA,0.8945
enero 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,B,0.6829
enero 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,I,1.1979
enero 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,P,1.3464
enero 2020,GDMTO,Generacion,$/kWh,Energia,Noroeste,NA,0.9755
enero 2020,RAMT,Generacion,$/kWh,Energia,Noroeste,NA,0.6041
enero 2020,DIST,Generacion,$/kWh,Energia,Noroeste,B,0.7064
enero 2020,DIST,Generacion,$/kWh,Energia,Noroeste,I,1.1487
enero 2020,DIST,Generacion,$/kWh,Energia,Noroeste,P,1.3660
enero 2020,DIST,Generacion,$/kWh,Energia,Noroeste,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Noroeste,B,0.6108
enero 2020,DIT,Generacion,$/kWh,Energia,Noroeste,I,1.0740
enero 2020,DIT,Generacion,$/kWh,Energia,Noroeste,P,1.1941
enero 2020,DIT,Generacion,$/kWh,Energia,Noroeste,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Norte,NA,0.6550
enero 2020,DB2,Generacion,$/kWh,Energia,Norte,NA,0.6444
enero 2020,PDBT,Generacion,$/kWh,Energia,Norte,NA,1.0928
enero 2020,GDBT,Generacion,$/kWh,Energia,Norte,NA,1.2286
enero 2020,RABT,Generacion,$/kWh,Energia,Norte,NA,0.6443
enero 2020,APBT,Generacion,$/kWh,Energia,Norte,NA,1.1009
enero 2020,APMT,Generacion,$/kWh,Energia,Norte,NA,0.9238
enero 2020,GDMTH,Generacion,$/kWh,Energia,Norte,B,0.7286
enero 2020,GDMTH,Generacion,$/kWh,Energia,Norte,I,1.2597
enero 2020,GDMTH,Generacion,$/kWh,Energia,Norte,P,1.5033
enero 2020,GDMTO,Generacion,$/kWh,Energia,Norte,NA,0.9219
enero 2020,RAMT,Generacion,$/kWh,Energia,Norte,NA,0.6196
enero 2020,DIST,Generacion,$/kWh,Energia,Norte,B,0.6849
enero 2020,DIST,Generacion,$/kWh,Energia,Norte,I,1.2031
enero 2020,DIST,Generacion,$/kWh,Energia,Norte,P,1.4397
enero 2020,DIST,Generacion,$/kWh,Energia,Norte,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Norte,B,0.6877
enero 2020,DIT,Generacion,$/kWh,Energia,Norte,I,1.1984
enero 2020,DIT,Generacion,$/kWh,Energia,Norte,P,1.3884
enero 2020,DIT,Generacion,$/kWh,Energia,Norte,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Oriente,NA,0.6668
enero 2020,DB2,Generacion,$/kWh,Energia,Oriente,NA,0.6705
enero 2020,PDBT,Generacion,$/kWh,Energia,Oriente,NA,1.2442
enero 2020,GDBT,Generacion,$/kWh,Energia,Oriente,NA,1.0154
enero 2020,RABT,Generacion,$/kWh,Energia,Oriente,NA,0.6628
enero 2020,APBT,Generacion,$/kWh,Energia,Oriente,NA,1.2152
enero 2020,APMT,Generacion,$/kWh,Energia,Oriente,NA,1.0094
enero 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,B,0.6472
enero 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,I,1.2678
enero 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,P,1.4453
enero 2020,GDMTO,Generacion,$/kWh,Energia,Oriente,NA,0.9946
enero 2020,RAMT,Generacion,$/kWh,Energia,Oriente,NA,0.6332
enero 2020,DIST,Generacion,$/kWh,Energia,Oriente,B,0.7052
enero 2020,DIST,Generacion,$/kWh,Energia,Oriente,I,1.3588
enero 2020,DIST,Generacion,$/kWh,Energia,Oriente,P,1.5487
enero 2020,DIST,Generacion,$/kWh,Energia,Oriente,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Oriente,B,0.7791
enero 2020,DIT,Generacion,$/kWh,Energia,Oriente,I,1.3683
enero 2020,DIT,Generacion,$/kWh,Energia,Oriente,P,1.6245
enero 2020,DIT,Generacion,$/kWh,Energia,Oriente,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Peninsular,NA,0.7139
enero 2020,DB2,Generacion,$/kWh,Energia,Peninsular,NA,0.7072
enero 2020,PDBT,Generacion,$/kWh,Energia,Peninsular,NA,1.6076
enero 2020,GDBT,Generacion,$/kWh,Energia,Peninsular,NA,1.6661
enero 2020,RABT,Generacion,$/kWh,Energia,Peninsular,NA,0.7067
enero 2020,APBT,Generacion,$/kWh,Energia,Peninsular,NA,1.3996
enero 2020,APMT,Generacion,$/kWh,Energia,Peninsular,NA,1.1471
enero 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,B,0.9156
enero 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,I,1.6586
enero 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,P,1.8706
enero 2020,GDMTO,Generacion,$/kWh,Energia,Peninsular,NA,1.3565
enero 2020,RAMT,Generacion,$/kWh,Energia,Peninsular,NA,0.6697
enero 2020,DIST,Generacion,$/kWh,Energia,Peninsular,B,0.8178
enero 2020,DIST,Generacion,$/kWh,Energia,Peninsular,I,1.5164
enero 2020,DIST,Generacion,$/kWh,Energia,Peninsular,P,1.6710
enero 2020,DIST,Generacion,$/kWh,Energia,Peninsular,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Peninsular,B,0.8046
enero 2020,DIT,Generacion,$/kWh,Energia,Peninsular,I,1.4987
enero 2020,DIT,Generacion,$/kWh,Energia,Peninsular,P,1.6144
enero 2020,DIT,Generacion,$/kWh,Energia,Peninsular,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Sureste,NA,0.6811
enero 2020,DB2,Generacion,$/kWh,Energia,Sureste,NA,0.6756
enero 2020,PDBT,Generacion,$/kWh,Energia,Sureste,NA,1.3548
enero 2020,GDBT,Generacion,$/kWh,Energia,Sureste,NA,1.1431
enero 2020,RABT,Generacion,$/kWh,Energia,Sureste,NA,0.6713
enero 2020,APBT,Generacion,$/kWh,Energia,Sureste,NA,1.2662
enero 2020,APMT,Generacion,$/kWh,Energia,Sureste,NA,1.0766
enero 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,B,0.7191
enero 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,I,1.3743
enero 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,P,1.5622
enero 2020,GDMTO,Generacion,$/kWh,Energia,Sureste,NA,0.9541
enero 2020,RAMT,Generacion,$/kWh,Energia,Sureste,NA,0.6443
enero 2020,DIST,Generacion,$/kWh,Energia,Sureste,B,0.7484
enero 2020,DIST,Generacion,$/kWh,Energia,Sureste,I,1.3843
enero 2020,DIST,Generacion,$/kWh,Energia,Sureste,P,1.6256
enero 2020,DIST,Generacion,$/kWh,Energia,Sureste,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Sureste,B,0.6332
enero 2020,DIT,Generacion,$/kWh,Energia,Sureste,I,1.2155
enero 2020,DIT,Generacion,$/kWh,Energia,Sureste,P,1.3538
enero 2020,DIT,Generacion,$/kWh,Energia,Sureste,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.7007
enero 2020,DB2,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6998
enero 2020,PDBT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.5276
enero 2020,GDBT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.5992
enero 2020,RABT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6877
enero 2020,APBT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.3804
enero 2020,APMT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.0212
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.8047
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.4404
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.7107
enero 2020,GDMTO,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,1.2324
enero 2020,RAMT,Generacion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6363
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.8222
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.5334
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.7564
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.8222
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.5427
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.7247
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Centro,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7309
enero 2020,DB2,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7300
enero 2020,PDBT,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,1.4183
enero 2020,GDBT,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,1.7084
enero 2020,RABT,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7181
enero 2020,APBT,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,1.5906
enero 2020,APMT,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,0.9646
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Norte,B,0.8021
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Norte,I,1.4292
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Norte,P,1.6997
enero 2020,GDMTO,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,1.2008
enero 2020,RAMT,Generacion,$/kWh,Energia,Valle de Mexico Norte,NA,0.6354
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,B,0.5579
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,I,1.0954
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,P,1.2551
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Norte,B,0.5005
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Norte,I,0.9807
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Norte,P,1.1014
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Norte,SP,0.0000
enero 2020,DB1,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7397
enero 2020,DB2,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7388
enero 2020,PDBT,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,1.4464
enero 2020,GDBT,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,1.8008
enero 2020,RABT,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7267
enero 2020,APBT,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,1.6524
enero 2020,APMT,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,1.0302
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Sur,B,0.8118
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Sur,I,1.4498
enero 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Sur,P,1.7244
enero 2020,GDMTO,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,1.2451
enero 2020,RAMT,Generacion,$/kWh,Energia,Valle de Mexico Sur,NA,0.6377
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,B,0.8113
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,I,1.4430
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,P,1.7233
enero 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,SP,0.0000
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Sur,B,0.8257
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Sur,I,1.5392
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Sur,P,1.7311
enero 2020,DIT,Generacion,$/kWh,Energia,Valle de Mexico Sur,SP,0.0000
enero 2020,DB1,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,DB2,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,PDBT,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,GDBT,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,RABT,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,APBT,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,APMT,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,GDMTH,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,GDMTO,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,RAMT,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,DIST,Transmision,$/kWh,Energia,Baja California,NA,0.1679
enero 2020,DIT,Transmision,$/kWh,Energia,Baja California,NA,0.0737
enero 2020,DB1,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,DB2,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,PDBT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,GDBT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,RABT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,APBT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,APMT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,GDMTH,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,GDMTO,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,RAMT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,DIST,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679
enero 2020,DIT,Transmision,$/kWh,Energia,Baja California Sur,NA,0.0737
enero 2020,DB1,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,DB2,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,PDBT,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,GDBT,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,RABT,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,APBT,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,APMT,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,GDMTH,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,GDMTO,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,RAMT,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,DIST,Transmision,$/kWh,Energia,Bajio,NA,0.1679
enero 2020,DIT,Transmision,$/kWh,Energia,Bajio,NA,0.0737
enero 2020,DB1,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,DB2,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,PDBT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,GDBT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,RABT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,APBT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,APMT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,GDMTH,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,GDMTO,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,RAMT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,DIST,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679
enero 2020,DIT,Transmision,$/kWh,Energia,Centro Occidente,NA,0.0737
enero 2020,DB1,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1679
enero 2020,DB2,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1679
enero 2020,PDBT,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1679
enero 2020,GDBT,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1679
