Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos Tarifarios,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Bajio,P,1.5619,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Bajio,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,B,0.6948,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,I,1.3616,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,P,1.5533,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,B,0.6979,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,I,1.2417,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,P,1.4897,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,B,0.6927,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,I,1.3623,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,P,1.5578,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,B,0.6849,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,I,1.2746,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,P,1.4576,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,B,0.6243,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,I,1.223,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,P,1.405,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,B,0.7205,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,I,1.2905,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,P,1.5342,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,B,0.6525,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,I,1.2123,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,P,1.4298,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,B,0.6742,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,I,1.1784,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,P,1.3502,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,B,0.6694,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,I,1.1261,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,P,1.2355,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,B,0.6496,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,I,1.1084,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,P,1.2164,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,B,0.6635,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,I,1.3079,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,P,1.4913,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Jalisco,B,0.7143,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Jalisco,I,1.2753,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Jalisco,P,1.5354,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Jalisco,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,B,0.6277,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,I,1.101,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,P,1.2375,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Noroeste,B,0.6493,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Noroeste,I,1.0558,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Noroeste,P,1.2556,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Noroeste,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Norte,B,0.6697,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Norte,I,1.1578,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Norte,P,1.3817,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Norte,B,0.6295,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Norte,I,1.1058,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Norte,P,1.3232,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Norte,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,B,0.5949,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,I,1.1653,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,P,1.3284,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Oriente,B,0.6481,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Oriente,I,1.2489,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Oriente,P,1.4235,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Oriente,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,B,0.8416,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,I,1.5244,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Peninsular,P,1.7193,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Peninsular,B,0.7516,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Peninsular,I,1.3937,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Peninsular,P,1.5358,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Peninsular,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,B,0.661,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,I,1.2632,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Sureste,P,1.4359,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Sureste,B,0.6879,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Sureste,I,1.2723,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Sureste,P,1.4941,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Sureste,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.7397,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.3239,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.5724,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,B,0.7557,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,I,1.4094,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,P,1.6144,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Centro,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Norte,B,0.7373,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Norte,I,1.3136,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Norte,P,1.5622,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,B,0.5128,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,I,1.0068,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,P,1.1536,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Norte,SP,0,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Sur,B,0.7461,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Sur,I,1.3325,
diciembre 2020,GDMTH,Generacion,$/kWh,Energia,Valle de Mexico Sur,P,1.5849,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,B,0.7457,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,I,1.3263,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,P,1.5839,
diciembre 2020,DIST,Generacion,$/kWh,Energia,Valle de Mexico Sur,SP,0,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Baja California,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Baja California,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Baja California Sur,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Bajio,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Bajio,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Centro Occidente,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Centro Oriente,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Centro Sur,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Centro Sur,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Golfo Centro,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Golfo Centro,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Golfo Norte,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Golfo Norte,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Jalisco,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Jalisco,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Noroeste,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Noroeste,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Norte,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Norte,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Oriente,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Oriente,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Peninsular,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Peninsular,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Sureste,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Sureste,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Valle de Mexico Centro,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Valle de Mexico Norte,NA,0.1679,
diciembre 2020,GDMTH,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679,
diciembre 2020,DIST,Transmision,$/kWh,Energia,Valle de Mexico Sur,NA,0.1679,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Baja California,NA,87.99,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Baja California Sur,NA,87.99,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Bajio,NA,95.87,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Centro Occidente,NA,152.04,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Centro Oriente,NA,146.28,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Centro Sur,NA,216.31,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Golfo Centro,NA,121.67,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Golfo Norte,NA,56.56,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Jalisco,NA,156.8,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Noroeste,NA,88.77,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Norte,NA,71.4,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Oriente,NA,198.16,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Peninsular,NA,88.81,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Sureste,NA,138.29,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Valle de Mexico Centro,NA,59.47,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Valle de Mexico Norte,NA,84.26,
diciembre 2020,GDMTH,Distribucion,$/kW,Potencia,Valle de Mexico Sur,NA,66.03,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Baja California,NA,289.5931,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Baja California,NA,317.265,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Baja California Sur,NA,207.5876,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Baja California Sur,NA,231.4923,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Bajio,NA,317.265,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Bajio,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Centro Occidente,NA,317.1383,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Centro Occidente,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Centro Oriente,NA,314.3202,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Centro Oriente,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Centro Sur,NA,295.1681,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Centro Sur,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Golfo Centro,NA,317.265,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Golfo Centro,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Golfo Norte,NA,325.0169,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Golfo Norte,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Jalisco,NA,317.265,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Jalisco,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Noroeste,NA,317.265,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Noroeste,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Norte,NA,325.0169,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Norte,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Oriente,NA,291.2155,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Oriente,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Peninsular,NA,317.265,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Peninsular,NA,313.8185,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Sureste,NA,279.0676,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Sureste,NA,317.265,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Valle de Mexico Centro,NA,325.0169,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Valle de Mexico Centro,NA,325.0169,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Valle de Mexico Norte,NA,325.0169,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Valle de Mexico Norte,NA,317.265,
diciembre 2020,GDMTH,Capacidad,$/kW,Potencia,Valle de Mexico Sur,NA,325.0169,
diciembre 2020,DIST,Capacidad,$/kW,Potencia,Valle de Mexico Sur,NA,325.0169,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Baja California,NA,697.99,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Baja California,NA,2093.98,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Baja California Sur,NA,697.99,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Baja California Sur,NA,2093.98,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Bajio,NA,464.57,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Bajio,NA,1393.71,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Centro Occidente,NA,407.55,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Centro Occidente,NA,1222.64,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Centro Oriente,NA,456.42,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Centro Oriente,NA,1369.27,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Centro Sur,NA,505.35,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Centro Sur,NA,1516.05,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,476.94,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Golfo Centro,NA,1430.83,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,558.81,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Golfo Norte,NA,1676.42,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Jalisco,NA,518.46,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Jalisco,NA,1555.37,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Noroeste,NA,630.2,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Noroeste,NA,1890.61,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Norte,NA,986.87,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Norte,NA,2960.61,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Oriente,NA,498.59,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Oriente,NA,1495.76,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Peninsular,NA,527.81,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Peninsular,NA,1583.43,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Sureste,NA,770.84,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Sureste,NA,2312.51,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Valle de Mexico Centro,NA,608.73,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Valle de Mexico Centro,NA,1826.18,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Valle de Mexico Norte,NA,683.51,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Valle de Mexico Norte,NA,2050.54,
diciembre 2020,GDMTH,Suministro,$/Cliente,Usuarios,Valle de Mexico Sur,NA,697,
diciembre 2020,DIST,Suministro,$/Cliente,Usuarios,Valle de Mexico Sur,NA,2091.01,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Baja California,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Baja California,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Baja California Sur,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Baja California Sur,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Bajio,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Bajio,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Centro Occidente,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Centro Occidente,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Centro Oriente,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Centro Oriente,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Centro Sur,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Golfo Centro,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Golfo Norte,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Jalisco,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Noroeste,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Norte,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Norte,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Oriente,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Oriente,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Peninsular,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Peninsular,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Sureste,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Sureste,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Valle de Mexico Centro,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Valle de Mexico Centro,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Valle de Mexico Norte,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Valle de Mexico Norte,NA,0.0056,
diciembre 2020,GDMTH,SCnMEM,$/kWh,Energia,Valle de Mexico Sur,NA,0.0056,
diciembre 2020,DIST,SCnMEM,$/kWh,Energia,Valle de Mexico Sur,NA,0.0056,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Baja California,NA,0.0084,.
enero 2021,DIST,CENACE,$/kWh,Energia,Baja California,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Baja California Sur,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Baja California Sur,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Bajio,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Bajio,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Centro Occidente,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Centro Occidente,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Centro Oriente,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Centro Oriente,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Centro Sur,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Centro Sur,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Golfo Centro,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Golfo Norte,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Jalisco,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Jalisco,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Noroeste,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Noroeste,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Norte,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Norte,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Oriente,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Oriente,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Peninsular,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Peninsular,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Sureste,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Sureste,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Valle de Mexico Centro,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Valle de Mexico Centro,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0084,
enero 2021,GDMTH,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0084,
enero 2021,DIST,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0084,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Baja California,B,0.3419,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Baja California,I,0.619,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Baja California,P,0.8913,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California,B,0.3736,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California,I,0.6764,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California,P,0.975,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California,SP,0.9152,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,B,1.5567,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,I,2.0196,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,P,2.9079,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California Sur,B,1.6974,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California Sur,I,2.202,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California Sur,P,3.174,
enero 2021,DIST,Generacion,$/kWh,Energia,Baja California Sur,SP,0,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Bajio,B,0.7048,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Bajio,I,1.3753,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Bajio,P,1.5891,
enero 2021,DIST,Generacion,$/kWh,Energia,Bajio,B,0.7377,
enero 2021,DIST,Generacion,$/kWh,Energia,Bajio,I,1.3071,
enero 2021,DIST,Generacion,$/kWh,Energia,Bajio,P,1.5801,
enero 2021,DIST,Generacion,$/kWh,Energia,Bajio,SP,0,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,B,0.7029,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,I,1.3775,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,P,1.5714,
enero 2021,DIST,Generacion,$/kWh,Energia,Centro Occidente,B,0.7061,
enero 2021,DIST,Generacion,$/kWh,Energia,Centro Occidente,I,1.2562,
enero 2021,DIST,Generacion,$/kWh,Energia,Centro Occidente,P,1.5071,
enero 2021,DIST,Generacion,$/kWh,Energia,Centro Occidente,SP,0,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,B,0.7008,
enero 2021,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,I,1.3782,
